Name1,Name2,Name3,Name4,Name5,Salary,FPPG
Dalton Schultz,Leonard Fournette,Ryan Succop,O.J. Howard,Blake Jarwin,38500,44.587499833106996
Tony Pollard,Ronald Jones II,Antonio Brown,Ryan Succop,Blake Jarwin,40500,44.57794152942358
Blake Jarwin,Ezekiel Elliott,Amari Cooper,Antonio Brown,Rob Gronkowski,48500,44.57000031471253
Tony Pollard,Chris Godwin,Antonio Brown,O.J. Howard,Blake Jarwin,41500,44.5687503417333
Blake Jarwin,Chris Godwin,Ronald Jones II,Antonio Brown,Greg Zuerlein,45000,44.55919136253058
Rob Gronkowski,Ronald Jones II,Ryan Succop,O.J. Howard,Blake Jarwin,38000,44.557940944503336
Blake Jarwin,Chris Godwin,Amari Cooper,Leonard Fournette,Tony Pollard,49000,44.556250810623176
Tony Pollard,CeeDee Lamb,Michael Gallup,Antonio Brown,Blake Jarwin,41500,44.55625053246816
Blake Jarwin,Amari Cooper,CeeDee Lamb,Antonio Brown,Greg Zuerlein,45000,44.556250174840294
Dalton Schultz,Mike Evans,Antonio Brown,Tony Pollard,Blake Jarwin,42000,44.550000341733295
O.J. Howard,Leonard Fournette,Michael Gallup,Tony Pollard,Blake Jarwin,40000,44.549999833106995
Blake Jarwin,Mike Evans,CeeDee Lamb,Ronald Jones II,O.J. Howard,45000,44.54669047243455
Tony Pollard,Mike Evans,Antonio Brown,Rob Gronkowski,Blake Jarwin,43000,44.54000068505605
Blake Jarwin,Mike Evans,Amari Cooper,Michael Gallup,Ryan Succop,48500,44.53750042915345
Greg Zuerlein,Ryan Succop,Dalton Schultz,O.J. Howard,Blake Jarwin,35500,44.53749964237213
Blake Jarwin,Chris Godwin,Amari Cooper,Ronald Jones II,Rob Gronkowski,47500,44.53669157869676
Rob Gronkowski,CeeDee Lamb,Michael Gallup,O.J. Howard,Blake Jarwin,39000,44.53624994754791
Dalton Schultz,Chris Godwin,Ryan Succop,Rob Gronkowski,Blake Jarwin,41000,44.533750367164615
O.J. Howard,Ronald Jones II,Michael Gallup,Rob Gronkowski,Blake Jarwin,38500,44.53044060118058
Tony Pollard,Leonard Fournette,Michael Gallup,Ryan Succop,Blake Jarwin,42000,44.52500078678131
Blake Jarwin,Amari Cooper,Leonard Fournette,Ryan Succop,Greg Zuerlein,45500,44.525000429153444
Dalton Schultz,Amari Cooper,Ryan Succop,O.J. Howard,Blake Jarwin,39500,44.524999833106996
Rob Gronkowski,Chris Godwin,Ryan Succop,Tony Pollard,Blake Jarwin,42000,44.52375071048736
Blake Jarwin,Ezekiel Elliott,Chris Godwin,Ryan Succop,O.J. Howard,47500,44.523749653498335
Dalton Schultz,Ronald Jones II,Michael Gallup,Ryan Succop,Blake Jarwin,39500,44.51544121153214
Blake Jarwin,Mike Evans,Chris Godwin,CeeDee Lamb,Tony Pollard,49000,44.51250023841858
Blake Jarwin,Ezekiel Elliott,CeeDee Lamb,Michael Gallup,Ryan Succop,47500,44.5112498442332
Blake Jarwin,Chris Godwin,Leonard Fournette,Michael Gallup,Greg Zuerlein,46500,44.506250619888306
Dalton Schultz,Chris Godwin,Michael Gallup,O.J. Howard,Blake Jarwin,40500,44.50625002384186
Ryan Succop,Antonio Brown,Rob Gronkowski,Dalton Schultz,Blake Jarwin,37500,44.502500303586324
Blake Jarwin,Ezekiel Elliott,Leonard Fournette,Ronald Jones II,Tony Pollard,48000,44.49544122265834
Blake Jarwin,Ezekiel Elliott,Mike Evans,Ryan Succop,Rob Gronkowski,49000,44.494999996821086
O.J. Howard,Amari Cooper,Michael Gallup,Tony Pollard,Blake Jarwin,41000,44.487499833106995
Michael Gallup,CeeDee Lamb,Tony Pollard,Rob Gronkowski,Blake Jarwin,40000,44.48375055789948
Blake Jarwin,Mike Evans,CeeDee Lamb,Ryan Succop,Greg Zuerlein,45500,44.48124985694885
Michael Gallup,Ronald Jones II,Tony Pollard,O.J. Howard,Blake Jarwin,38500,44.47794121153214
Dalton Schultz,Mike Evans,Michael Gallup,Rob Gronkowski,Blake Jarwin,42000,44.477500367164616
Tony Pollard,CeeDee Lamb,Ronald Jones II,O.J. Howard,Blake Jarwin,39500,44.471690830062414
Rob Gronkowski,Mike Evans,Michael Gallup,Tony Pollard,Blake Jarwin,43000,44.467500710487364
Blake Jarwin,Ezekiel Elliott,Mike Evans,Michael Gallup,O.J. Howard,48500,44.46749965349833
Dalton Schultz,Leonard Fournette,Greg Zuerlein,Rob Gronkowski,Blake Jarwin,39000,44.46500036716461
Tony Pollard,Amari Cooper,Michael Gallup,Ryan Succop,Blake Jarwin,43000,44.46250078678131
Rob Gronkowski,Leonard Fournette,Greg Zuerlein,Tony Pollard,Blake Jarwin,40000,44.45500071048737
Blake Jarwin,Ezekiel Elliott,Leonard Fournette,Greg Zuerlein,O.J. Howard,45500,44.454999653498334
Rob Gronkowski,Ronald Jones II,Antonio Brown,Dalton Schultz,Blake Jarwin,38500,44.44544145312964
O.J. Howard,Ezekiel Elliott,Tony Pollard,Rob Gronkowski,Blake Jarwin,41500,44.444999400774634
Blake Jarwin,Chris Godwin,Amari Cooper,Michael Gallup,Greg Zuerlein,47500,44.443750619888306
Blake Jarwin,Chris Godwin,Leonard Fournette,CeeDee Lamb,Dalton Schultz,46000,44.43750023841858
Blake Jarwin,Ezekiel Elliott,Amari Cooper,Ronald Jones II,Tony Pollard,49000,44.43294122265834
O.J. Howard,CeeDee Lamb,Greg Zuerlein,Tony Pollard,Blake Jarwin,38000,44.4312492609024
Dalton Schultz,Ezekiel Elliott,Ryan Succop,Tony Pollard,Blake Jarwin,42500,44.430000011126204
Antonio Brown,Greg Zuerlein,Tony Pollard,Dalton Schultz,Blake Jarwin,37000,44.42500046888987
Tony Pollard,Ezekiel Elliott,Ryan Succop,Rob Gronkowski,Blake Jarwin,43500,44.42000035444895
Greg Zuerlein,Antonio Brown,Tony Pollard,Rob Gronkowski,Blake Jarwin,38000,44.41500049432119
Michael Gallup,Ryan Succop,Greg Zuerlein,Tony Pollard,Blake Jarwin,39000,44.41250059604645
Blake Jarwin,Ezekiel Elliott,Chris Godwin,Antonio Brown,Dalton Schultz,48000,44.41125016212464
Tony Pollard,CeeDee Lamb,Ryan Succop,Greg Zuerlein,Blake Jarwin,40000,44.406250214576716
Blake Jarwin,Leonard Fournette,CeeDee Lamb,Antonio Brown,Ryan Succop,44500,44.406250174840295
Blake Jarwin,Mike Evans,Leonard Fournette,Ronald Jones II,Dalton Schultz,46000,44.402941235374
Dalton Schultz,Amari Cooper,Greg Zuerlein,Rob Gronkowski,Blake Jarwin,40000,44.40250036716461
Blake Jarwin,Ezekiel Elliott,Chris Godwin,Greg Zuerlein,Rob Gronkowski,48000,44.40125018755595
Rob Gronkowski,Amari Cooper,Greg Zuerlein,Tony Pollard,Blake Jarwin,41000,44.39250071048737
Rob Gronkowski,Leonard Fournette,Michael Gallup,Dalton Schultz,Blake Jarwin,40000,44.39250071048737
Tony Pollard,Ezekiel Elliott,Michael Gallup,O.J. Howard,Blake Jarwin,43000,44.3925000111262
Blake Jarwin,Ezekiel Elliott,Amari Cooper,Greg Zuerlein,O.J. Howard,46500,44.392499653498334
O.J. Howard,Ronald Jones II,Ryan Succop,Dalton Schultz,Blake Jarwin,37000,44.390440257857826
Blake Jarwin,Ezekiel Elliott,Ronald Jones II,Michael Gallup,Greg Zuerlein,46500,44.38294103192348
Blake Jarwin,Chris Godwin,Amari Cooper,CeeDee Lamb,Dalton Schultz,47000,44.37500023841858
O.J. Howard,CeeDee Lamb,Michael Gallup,Dalton Schultz,Blake Jarwin,38000,44.3687492609024
Ryan Succop,Ronald Jones II,Tony Pollard,Dalton Schultz,Blake Jarwin,38000,44.36544121153214
Tony Pollard,Mike Evans,Greg Zuerlein,O.J. Howard,Blake Jarwin,41000,44.362500023841854
Blake Jarwin,Mike Evans,Leonard Fournette,Antonio Brown,O.J. Howard,45500,44.36249998410543
Antonio Brown,Michael Gallup,Tony Pollard,Rob Gronkowski,Blake Jarwin,39000,44.352500812212625
O.J. Howard,Mike Evans,Rob Gronkowski,Dalton Schultz,Blake Jarwin,39500,44.35249941349029
Blake Jarwin,Chris Godwin,Ronald Jones II,Antonio Brown,Ryan Succop,45500,44.346691362530585
Blake Jarwin,Amari Cooper,CeeDee Lamb,Antonio Brown,Ryan Succop,45500,44.343750174840295
Blake Jarwin,Mike Evans,Amari Cooper,Ronald Jones II,Dalton Schultz,47000,44.340441235374
Rob Gronkowski,Amari Cooper,Michael Gallup,Dalton Schultz,Blake Jarwin,41000,44.33000071048737
Tony Pollard,Leonard Fournette,Ronald Jones II,Dalton Schultz,Blake Jarwin,40500,44.32794159300187
Blake Jarwin,Chris Godwin,CeeDee Lamb,Michael Gallup,Antonio Brown,46500,44.32500036557516
Ryan Succop,Antonio Brown,Tony Pollard,O.J. Howard,Blake Jarwin,37500,44.32499996026357
Ryan Succop,Greg Zuerlein,Dalton Schultz,O.J. Howard,Blake Jarwin,35500,44.324999642372134
Blake Jarwin,Ezekiel Elliott,CeeDee Lamb,Ronald Jones II,Dalton Schultz,46000,44.31419065045375
Blake Jarwin,Mike Evans,Chris Godwin,Antonio Brown,Rob Gronkowski,48000,44.30875051816305
Ronald Jones II,Tony Pollard,Rob Gronkowski,Dalton Schultz,Blake Jarwin,37000,44.30838236107546
Blake Jarwin,Mike Evans,Amari Cooper,Antonio Brown,O.J. Howard,46500,44.29999998410543
Blake Jarwin,Chris Godwin,Leonard Fournette,Michael Gallup,Ryan Succop,47000,44.29375061988831
Blake Jarwin,Mike Evans,Ronald Jones II,Michael Gallup,Antonio Brown,46500,44.29044136253058
Tony Pollard,Leonard Fournette,Antonio Brown,O.J. Howard,Blake Jarwin,40000,44.2875003417333
Dalton Schultz,CeeDee Lamb,Antonio Brown,Rob Gronkowski,Blake Jarwin,39000,44.283750112851465
Blake Jarwin,Leonard Fournette,Ronald Jones II,Antonio Brown,Greg Zuerlein,43500,44.27794136253058
Dalton Schultz,Ronald Jones II,Antonio Brown,O.J. Howard,Blake Jarwin,37500,44.27794076648413
Rob Gronkowski,CeeDee Lamb,Antonio Brown,Tony Pollard,Blake Jarwin,40000,44.27375045617421
Rob Gronkowski,CeeDee Lamb,Greg Zuerlein,Dalton Schultz,Blake Jarwin,38000,44.27375013828277
Blake Jarwin,Ezekiel Elliott,CeeDee Lamb,Antonio Brown,O.J. Howard,45500,44.27374939918518
Tony Pollard,Amari Cooper,Ronald Jones II,Dalton Schultz,Blake Jarwin,41500,44.26544159300187
Blake Jarwin,Amari Cooper,Leonard Fournette,Ronald Jones II,Rob Gronkowski,46000,44.25544157869676
Dalton Schultz,Leonard Fournette,Ryan Succop,Rob Gronkowski,Blake Jarwin,39500,44.252500367164615
Ryan Succop,Michael Gallup,Rob Gronkowski,O.J. Howard,Blake Jarwin,37500,44.25249998569488
Dalton Schultz,Chris Godwin,Antonio Brown,Tony Pollard,Blake Jarwin,41500,44.24375053246816
Rob Gronkowski,Leonard Fournette,Ryan Succop,Tony Pollard,Blake Jarwin,40500,44.24250071048736
Blake Jarwin,Ezekiel Elliott,Leonard Fournette,Ryan Succop,O.J. Howard,46000,44.242499653498335
Blake Jarwin,Chris Godwin,CeeDee Lamb,Ronald Jones II,O.J. Howard,44500,44.24044066316941
Tony Pollard,Chris Godwin,Antonio Brown,Rob Gronkowski,Blake Jarwin,42500,44.23375087579092
Blake Jarwin,Chris Godwin,Amari Cooper,Michael Gallup,Ryan Succop,48000,44.23125061988831
Blake Jarwin,Mike Evans,Leonard Fournette,CeeDee Lamb,Tony Pollard,47500,44.23125023841858
O.J. Howard,Antonio Brown,Greg Zuerlein,Rob Gronkowski,Blake Jarwin,37000,44.22749954064687
Tony Pollard,Amari Cooper,Antonio Brown,O.J. Howard,Blake Jarwin,41000,44.2250003417333
Dalton Schultz,Leonard Fournette,Michael Gallup,O.J. Howard,Blake Jarwin,39000,44.22500002384186
O.J. Howard,CeeDee Lamb,Ryan Succop,Tony Pollard,Blake Jarwin,38500,44.2187492609024
Tony Pollard,Ronald Jones II,Michael Gallup,Antonio Brown,Blake Jarwin,41000,44.215441720158445
Blake Jarwin,Amari Cooper,Ronald Jones II,Antonio Brown,Greg Zuerlein,44500,44.21544136253058
Antonio Brown,Ryan Succop,Tony Pollard,Dalton Schultz,Blake Jarwin,37500,44.21250046888987
Dalton Schultz,Antonio Brown,Ryan Succop,Greg Zuerlein,Blake Jarwin,38000,44.21250015099844
Blake Jarwin,Mike Evans,CeeDee Lamb,Ronald Jones II,Rob Gronkowski,46000,44.21169100649217
Blake Jarwin,Ezekiel Elliott,Mike Evans,Antonio Brown,Tony Pollard,49500,44.205000162124634
Blake Jarwin,Ezekiel Elliott,Mike Evans,Greg Zuerlein,Dalton Schultz,47500,44.20499984423319
Greg Zuerlein,Ryan Succop,Rob Gronkowski,Dalton Schultz,Blake Jarwin,36500,44.20250017642975
Rob Gronkowski,Ronald Jones II,Michael Gallup,O.J. Howard,Blake Jarwin,38500,44.1954411352382
Dalton Schultz,Amari Cooper,Ryan Succop,Rob Gronkowski,Blake Jarwin,40500,44.190000367164615
Blake Jarwin,Ezekiel Elliott,Chris Godwin,Ryan Succop,Rob Gronkowski,48500,44.188750187555954
Rob Gronkowski,Amari Cooper,Ryan Succop,Tony Pollard,Blake Jarwin,41500,44.18000071048736
Blake Jarwin,Ezekiel Elliott,Amari Cooper,Ryan Succop,O.J. Howard,47000,44.179999653498335
Blake Jarwin,Chris Godwin,CeeDee Lamb,Ryan Succop,Greg Zuerlein,45000,44.17500004768372
Greg Zuerlein,Michael Gallup,Dalton Schultz,O.J. Howard,Blake Jarwin,36000,44.174999833106995
Blake Jarwin,Mike Evans,Chris Godwin,Ronald Jones II,Tony Pollard,48500,44.171691426108865
Dalton Schultz,Chris Godwin,Michael Gallup,Rob Gronkowski,Blake Jarwin,41500,44.17125055789948
Blake Jarwin,Ezekiel Elliott,Ronald Jones II,Michael Gallup,Ryan Succop,47000,44.17044103192348
Blake Jarwin,Mike Evans,Amari Cooper,CeeDee Lamb,Tony Pollard,48500,44.16875023841858
Blake Jarwin,Amari Cooper,Leonard Fournette,Michael Gallup,Greg Zuerlein,46000,44.162500619888306
Dalton Schultz,Amari Cooper,Michael Gallup,O.J. Howard,Blake Jarwin,40000,44.16250002384186
Rob Gronkowski,Chris Godwin,Michael Gallup,Tony Pollard,Blake Jarwin,42500,44.16125090122223
Blake Jarwin,Ezekiel Elliott,Chris Godwin,Michael Gallup,O.J. Howard,48000,44.1612498442332
Tony Pollard,Mike Evans,Ryan Succop,O.J. Howard,Blake Jarwin,41500,44.150000023841855
Dalton Schultz,CeeDee Lamb,Ronald Jones II,Tony Pollard,Blake Jarwin,39500,44.14669102079728
Michael Gallup,Ronald Jones II,Tony Pollard,Rob Gronkowski,Blake Jarwin,39500,44.14294174558976
Blake Jarwin,Mike Evans,Ronald Jones II,Ryan Succop,Greg Zuerlein,45000,44.14044104463914
Tony Pollard,CeeDee Lamb,Ronald Jones II,Rob Gronkowski,Blake Jarwin,40500,44.13669136412003
Blake Jarwin,Ezekiel Elliott,Mike Evans,Michael Gallup,Rob Gronkowski,49500,44.13250018755595
Blake Jarwin,Mike Evans,Chris Godwin,Greg Zuerlein,O.J. Howard,46000,44.131249856948855
Rob Gronkowski,Michael Gallup,Ryan Succop,Greg Zuerlein,Blake Jarwin,39000,44.1300005197525
Tony Pollard,Ezekiel Elliott,Greg Zuerlein,Dalton Schultz,Blake Jarwin,42000,44.130000201861066
Blake Jarwin,Ezekiel Elliott,Leonard Fournette,Antonio Brown,Dalton Schultz,46500,44.13000016212464
Blake Jarwin,Ezekiel Elliott,Leonard Fournette,Greg Zuerlein,Rob Gronkowski,46500,44.12000018755595
Dalton Schultz,Ezekiel Elliott,Rob Gronkowski,O.J. Howard,Blake Jarwin,40500,44.119999591509504
Blake Jarwin,Mike Evans,CeeDee Lamb,Michael Gallup,Greg Zuerlein,46000,44.11875004768371
Michael Gallup,Antonio Brown,Dalton Schultz,O.J. Howard,Blake Jarwin,37000,44.112500150998436
Rob Gronkowski,Ezekiel Elliott,Tony Pollard,O.J. Howard,Blake Jarwin,41500,44.10999993483225
Dalton Schultz,CeeDee Lamb,Greg Zuerlein,O.J. Howard,Blake Jarwin,37000,44.10624945163727
Michael Gallup,Greg Zuerlein,Rob Gronkowski,O.J. Howard,Blake Jarwin,37000,44.10250017642975
Blake Jarwin,Chris Godwin,Leonard Fournette,Ronald Jones II,Dalton Schultz,45500,44.09669142610887
Blake Jarwin,Amari Cooper,Leonard Fournette,CeeDee Lamb,Dalton Schultz,45500,44.09375023841858
O.J. Howard,Ronald Jones II,Greg Zuerlein,Tony Pollard,Blake Jarwin,37500,44.09044044859269
Dalton Schultz,Ezekiel Elliott,Michael Gallup,Tony Pollard,Blake Jarwin,43000,44.067500201861066
Blake Jarwin,Ezekiel Elliott,Amari Cooper,Antonio Brown,Dalton Schultz,47500,44.06750016212464
Tony Pollard,Ronald Jones II,Ryan Succop,Greg Zuerlein,Blake Jarwin,39500,44.065441402267005
Blake Jarwin,Leonard Fournette,Ronald Jones II,Antonio Brown,Ryan Succop,44000,44.065441362530585
Rob Gronkowski,CeeDee Lamb,Ryan Succop,Dalton Schultz,Blake Jarwin,38500,44.06125013828277
Tony Pollard,Ezekiel Elliott,Michael Gallup,Rob Gronkowski,Blake Jarwin,44000,44.05750054518382
Blake Jarwin,Ezekiel Elliott,Amari Cooper,Greg Zuerlein,Rob Gronkowski,47500,44.05750018755595
Tony Pollard,Chris Godwin,Greg Zuerlein,O.J. Howard,Blake Jarwin,40500,44.05625021457672
Blake Jarwin,Chris Godwin,Leonard Fournette,Antonio Brown,O.J. Howard,45000,44.056250174840294
O.J. Howard,Chris Godwin,Rob Gronkowski,Dalton Schultz,Blake Jarwin,39000,44.04624960422516
Tony Pollard,CeeDee Lamb,Michael Gallup,Greg Zuerlein,Blake Jarwin,40500,44.043750405311584
Blake Jarwin,Leonard Fournette,CeeDee Lamb,Michael Gallup,Antonio Brown,45000,44.04375036557516
Tony Pollard,Mike Evans,Antonio Brown,Dalton Schultz,Blake Jarwin,42000,44.03750053246816
Dalton Schultz,Mike Evans,Greg Zuerlein,Tony Pollard,Blake Jarwin,41000,44.037500214576724
Blake Jarwin,Chris Godwin,Amari Cooper,Ronald Jones II,Dalton Schultz,46500,44.03419142610887
O.J. Howard,Ronald Jones II,Michael Gallup,Dalton Schultz,Blake Jarwin,37500,44.02794044859269
Tony Pollard,Mike Evans,Greg Zuerlein,Rob Gronkowski,Blake Jarwin,42000,44.02750055789947
Blake Jarwin,Mike Evans,Leonard Fournette,Antonio Brown,Rob Gronkowski,46500,44.02750051816305
Greg Zuerlein,Ryan Succop,Tony Pollard,O.J. Howard,Blake Jarwin,36500,44.024999833106996
Rob Gronkowski,Mike Evans,Dalton Schultz,O.J. Howard,Blake Jarwin,39500,44.01749994754791
O.J. Howard,Antonio Brown,Ryan Succop,Rob Gronkowski,Blake Jarwin,37500,44.01499954064687
Blake Jarwin,Amari Cooper,Ronald Jones II,Antonio Brown,Ryan Succop,45000,44.002941362530585
Blake Jarwin,Chris Godwin,Amari Cooper,Antonio Brown,O.J. Howard,46000,43.993750174840294
Blake Jarwin,Ezekiel Elliott,Mike Evans,Ryan Succop,Dalton Schultz,48000,43.992499844233194
Ryan Succop,Antonio Brown,Tony Pollard,Rob Gronkowski,Blake Jarwin,38500,43.99000049432119
Ryan Succop,Greg Zuerlein,Rob Gronkowski,Dalton Schultz,Blake Jarwin,36500,43.990000176429746
Blake Jarwin,Chris Godwin,Ronald Jones II,Michael Gallup,Antonio Brown,46000,43.98419155326545
Michael Gallup,CeeDee Lamb,Tony Pollard,Dalton Schultz,Blake Jarwin,39000,43.981250405311584
Blake Jarwin,Amari Cooper,CeeDee Lamb,Michael Gallup,Antonio Brown,46000,43.98125036557516
Blake Jarwin,Mike Evans,Amari Cooper,Antonio Brown,Rob Gronkowski,47500,43.96500051816305
Dalton Schultz,Leonard Fournette,Antonio Brown,Tony Pollard,Blake Jarwin,40000,43.96250053246816
Blake Jarwin,Leonard Fournette,CeeDee Lamb,Ronald Jones II,O.J. Howard,43000,43.95919066316941
Tony Pollard,Leonard Fournette,Antonio Brown,Rob Gronkowski,Blake Jarwin,41000,43.95250087579092
Blake Jarwin,Amari Cooper,Leonard Fournette,Michael Gallup,Ryan Succop,46500,43.95000061988831
Dalton Schultz,Ronald Jones II,Antonio Brown,Rob Gronkowski,Blake Jarwin,38500,43.94294130054175
O.J. Howard,Ezekiel Elliott,Tony Pollard,Dalton Schultz,Blake Jarwin,40500,43.94249924818674
Blake Jarwin,Ezekiel Elliott,CeeDee Lamb,Antonio Brown,Rob Gronkowski,46500,43.938749933242796
Rob Gronkowski,Ronald Jones II,Antonio Brown,Tony Pollard,Blake Jarwin,39500,43.9329416438645
Rob Gronkowski,Ronald Jones II,Greg Zuerlein,Dalton Schultz,Blake Jarwin,37500,43.93294132597306
Blake Jarwin,Ezekiel Elliott,Ronald Jones II,Antonio Brown,O.J. Howard,45000,43.93294058687547
Blake Jarwin,Chris Godwin,Leonard Fournette,CeeDee Lamb,Tony Pollard,47000,43.92500042915344
Blake Jarwin,Mike Evans,Chris Godwin,Ryan Succop,O.J. Howard,46500,43.91874985694886
Tony Pollard,Ezekiel Elliott,Ryan Succop,Dalton Schultz,Blake Jarwin,42500,43.91750020186106
Greg Zuerlein,Antonio Brown,Tony Pollard,Dalton Schultz,Blake Jarwin,37000,43.9125003417333
Blake Jarwin,Ezekiel Elliott,Leonard Fournette,Ryan Succop,Rob Gronkowski,47000,43.907500187555954
Blake Jarwin,Mike Evans,CeeDee Lamb,Michael Gallup,Ryan Succop,46500,43.90625004768371
Blake Jarwin,Chris Godwin,CeeDee Lamb,Ronald Jones II,Rob Gronkowski,45500,43.90544119722703
Antonio Brown,Rob Gronkowski,Dalton Schultz,O.J. Howard,Blake Jarwin,35500,43.90250004927317
Dalton Schultz,Amari Cooper,Antonio Brown,Tony Pollard,Blake Jarwin,41000,43.90000053246816
Blake Jarwin,Ezekiel Elliott,Chris Godwin,Antonio Brown,Tony Pollard,49000,43.8987503528595
Blake Jarwin,Ezekiel Elliott,Chris Godwin,Greg Zuerlein,Dalton Schultz,47000,43.89875003496806
Blake Jarwin,Amari Cooper,CeeDee Lamb,Ronald Jones II,O.J. Howard,44000,43.89669066316941
Blake Jarwin,Leonard Fournette,CeeDee Lamb,Ryan Succop,Greg Zuerlein,43500,43.89375004768372
Dalton Schultz,CeeDee Lamb,Ryan Succop,O.J. Howard,Blake Jarwin,37500,43.89374945163727
Rob Gronkowski,Antonio Brown,Greg Zuerlein,O.J. Howard,Blake Jarwin,37000,43.892500074704486
Blake Jarwin,Mike Evans,Leonard Fournette,Ronald Jones II,Tony Pollard,47000,43.890441426108865
Tony Pollard,Amari Cooper,Antonio Brown,Rob Gronkowski,Blake Jarwin,42000,43.89000087579092
Dalton Schultz,Leonard Fournette,Michael Gallup,Rob Gronkowski,Blake Jarwin,40000,43.89000055789948
Michael Gallup,Ryan Succop,Rob Gronkowski,O.J. Howard,Blake Jarwin,37500,43.89000017642975
Rob Gronkowski,Leonard Fournette,Michael Gallup,Tony Pollard,Blake Jarwin,41000,43.88000090122223
Blake Jarwin,Ezekiel Elliott,Leonard Fournette,Michael Gallup,O.J. Howard,46500,43.8799998442332
O.J. Howard,Ronald Jones II,Ryan Succop,Tony Pollard,Blake Jarwin,38000,43.87794044859269
Blake Jarwin,Ezekiel Elliott,Antonio Brown,Ryan Succop,Greg Zuerlein,45500,43.86749997138977
Blake Jarwin,Chris Godwin,Amari Cooper,CeeDee Lamb,Tony Pollard,48000,43.86250042915344
O.J. Howard,CeeDee Lamb,Michael Gallup,Tony Pollard,Blake Jarwin,39000,43.85624945163726
Antonio Brown,Michael Gallup,Tony Pollard,Dalton Schultz,Blake Jarwin,38000,43.85000065962473
Dalton Schultz,Michael Gallup,Antonio Brown,Greg Zuerlein,Blake Jarwin,38500,43.8500003417333
Blake Jarwin,Mike Evans,Leonard Fournette,Greg Zuerlein,O.J. Howard,44500,43.849999856948855
Blake Jarwin,Ezekiel Elliott,Amari Cooper,Ryan Succop,Rob Gronkowski,48000,43.845000187555954
Tony Pollard,Chris Godwin,Ryan Succop,O.J. Howard,Blake Jarwin,41000,43.84375021457672
Greg Zuerlein,Michael Gallup,Rob Gronkowski,Dalton Schultz,Blake Jarwin,37000,43.84000036716461
O.J. Howard,Mike Evans,Tony Pollard,Rob Gronkowski,Blake Jarwin,40500,43.839999604225156
Blake Jarwin,Chris Godwin,Ronald Jones II,Ryan Succop,Greg Zuerlein,44500,43.83419123537401
Tony Pollard,CeeDee Lamb,Michael Gallup,Ryan Succop,Blake Jarwin,41000,43.831250405311586
Blake Jarwin,Amari Cooper,CeeDee Lamb,Ryan Succop,Greg Zuerlein,44500,43.83125004768372
Blake Jarwin,Mike Evans,Amari Cooper,Ronald Jones II,Tony Pollard,48000,43.827941426108865
Dalton Schultz,Amari Cooper,Michael Gallup,Rob Gronkowski,Blake Jarwin,41000,43.82750055789948
Blake Jarwin,Ezekiel Elliott,Chris Godwin,Michael Gallup,Rob Gronkowski,49000,43.826250378290815
